,ID,value,date,zip_code,type,commercial,lease,name_number,year,month,postcode_area
31166,{D4D42645-A91F-27F6-E053-6C04A8C0A572},280000,2021-11-29 00:00,SK2 7AX,T,N,F,56,2021,11,SK2
31167,{D4D42645-A921-27F6-E053-6C04A8C0A572},200000,2021-12-10 00:00,SK7 2QL,T,N,F,16,2021,12,SK7
31168,{D4D42645-A926-27F6-E053-6C04A8C0A572},425050,2021-06-25 00:00,SK6 3JS,S,N,F,12,2021,6,SK6
31169,{D4D42645-A927-27F6-E053-6C04A8C0A572},179000,2021-10-29 00:00,SK3 9QH,T,N,F,3,2021,10,SK3
31170,{D4D42645-AB3E-27F6-E053-6C04A8C0A572},360800,2021-10-28 00:00,M33 2ZL,T,N,F,10,2021,10,M33
31171,{D4D42645-AB42-27F6-E053-6C04A8C0A572},775000,2021-06-30 00:00,SK8 7EU,S,N,L,107,2021,6,SK8
31172,{D4D42645-AB44-27F6-E053-6C04A8C0A572},337000,2021-11-23 00:00,M21 7AY,T,N,L,"FIELDEN COURT, 245",2021,11,M21
31173,{D4D42645-AB4A-27F6-E053-6C04A8C0A572},385000,2021-08-10 00:00,WA15 6ES,S,N,F,7,2021,8,WA15
31174,{D4D42645-AB4C-27F6-E053-6C04A8C0A572},155000,2021-07-22 00:00,SK7 4LR,T,N,F,27,2021,7,SK7
31175,{D4D42645-AB4F-27F6-E053-6C04A8C0A572},212000,2021-11-16 00:00,SK6 6BP,T,N,L,1,2021,11,SK6
31176,{D4D42645-AB53-27F6-E053-6C04A8C0A572},111000,2021-07-05 00:00,WA15 7EW,F,N,L,80B,2021,7,WA15
31177,{D4D42645-AB54-27F6-E053-6C04A8C0A572},525000,2021-06-24 00:00,WA14 3NH,F,N,L,"ASHLEY BANK, 285",2021,6,WA14
31178,{D4D42645-AB58-27F6-E053-6C04A8C0A572},650000,2021-11-18 00:00,WA14 1JE,S,N,F,35,2021,11,WA14
31179,{D4D42645-AB59-27F6-E053-6C04A8C0A572},515000,2021-09-29 00:00,SK8 4DZ,D,N,F,64,2021,9,SK8
31180,{DBA933F9-0C76-669D-E053-6B04A8C0AD56},415000,2021-09-30 00:00,SK9 6BZ,S,N,L,7,2021,9,SK9
31181,{DBA933F9-0C88-669D-E053-6B04A8C0AD56},735000,2021-09-21 00:00,SK9 1QL,D,N,L,13,2021,9,SK9
31182,{DBA933F9-0C9C-669D-E053-6B04A8C0AD56},1090000,2021-02-23 00:00,SK9 5PJ,D,N,F,5,2021,2,SK9
31183,{DBA933F9-0FF0-669D-E053-6B04A8C0AD56},327500,2021-10-29 00:00,WA16 6GR,T,N,L,5,2021,10,WA16
31184,{DBA933F9-0FF2-669D-E053-6B04A8C0AD56},850000,2021-05-13 00:00,WA15 0SJ,D,N,F,15,2021,5,WA15
31185,{DBA933F9-0FF7-669D-E053-6B04A8C0AD56},120000,2021-05-21 00:00,WA16 7GD,F,N,L,16,2021,5,WA16
31186,{DBA933F9-0FFA-669D-E053-6B04A8C0AD56},275000,2021-06-24 00:00,WA13 9UR,T,N,L,28,2021,6,WA13
31187,{DBA933F9-0FFF-669D-E053-6B04A8C0AD56},210000,2021-09-29 00:00,SK9 3EE,T,N,F,3,2021,9,SK9
31188,{DBA933F9-1010-669D-E053-6B04A8C0AD56},190000,2021-09-30 00:00,SK3 9NU,T,N,F,7,2021,9,SK3
31189,{DBA933F9-1316-669D-E053-6B04A8C0AD56},205000,2021-03-12 00:00,SK4 5DR,T,N,F,21,2021,3,SK4
31190,{DBA933F9-131F-669D-E053-6B04A8C0AD56},290000,2021-04-01 00:00,SK5 7AX,D,N,F,2,2021,4,SK5
31191,{DBA933F9-1323-669D-E053-6B04A8C0AD56},265000,2021-04-23 00:00,SK5 6ET,S,N,F,44,2021,4,SK5
31192,{DBA933F9-1325-669D-E053-6B04A8C0AD56},525000,2021-11-12 00:00,WA15 6QJ,D,N,F,2,2021,11,WA15
31193,{DBA933F9-1326-669D-E053-6B04A8C0AD56},380000,2021-12-07 00:00,SK2 5HR,D,N,F,68,2021,12,SK2
31194,{D4D42645-A2F7-27F6-E053-6C04A8C0A572},160000,2021-06-25 00:00,SK5 6NB,T,N,F,26,2021,6,SK5
31195,{D4D42645-A2FA-27F6-E053-6C04A8C0A572},452550,2021-10-14 00:00,WA14 3EH,T,N,F,36,2021,10,WA14
31196,{D4D42645-A2FE-27F6-E053-6C04A8C0A572},349450,2021-11-24 00:00,SK2 7JR,S,N,F,56,2021,11,SK2
31197,{D4D42645-A4F8-27F6-E053-6C04A8C0A572},266000,2021-09-24 00:00,SK5 6YP,S,N,F,287,2021,9,SK5
31198,{D4D42645-A4FA-27F6-E053-6C04A8C0A572},208000,2021-11-26 00:00,SK4 2DL,T,N,L,25,2021,11,SK4
31199,{D4D42645-A4FD-27F6-E053-6C04A8C0A572},257000,2021-09-30 00:00,WA14 5JT,S,N,L,3,2021,9,WA14
31200,{D4D42645-A501-27F6-E053-6C04A8C0A572},300000,2021-06-25 00:00,M20 3EF,T,N,F,2,2021,6,M20
31201,{D4D42645-A502-27F6-E053-6C04A8C0A572},211000,2021-08-26 00:00,SK8 2HF,T,N,F,38,2021,8,SK8
31202,{D4D42645-A507-27F6-E053-6C04A8C0A572},210000,2021-10-22 00:00,WA14 4DT,F,N,L,18,2021,10,WA14
31203,{D4D42645-A509-27F6-E053-6C04A8C0A572},280000,2021-06-25 00:00,SK15 2TB,S,N,L,40,2021,6,SK15
31204,{D4D42645-A50B-27F6-E053-6C04A8C0A572},572000,2021-06-28 00:00,M33 4DU,S,N,F,46,2021,6,M33
31205,{D4D42645-A50D-27F6-E053-6C04A8C0A572},115000,2021-03-31 00:00,M20 2ND,F,N,L,63,2021,3,M20
31206,{D4D42645-A50E-27F6-E053-6C04A8C0A572},360000,2021-08-09 00:00,M33 4NH,S,N,L,38,2021,8,M33
31207,{D4D42645-A517-27F6-E053-6C04A8C0A572},380000,2021-07-30 00:00,M33 5HQ,T,N,F,75,2021,7,M33
31208,{D4D42645-A519-27F6-E053-6C04A8C0A572},250000,2021-06-30 00:00,M20 1AH,S,N,F,83,2021,6,M20
31209,{D4D42645-A720-27F6-E053-6C04A8C0A572},145000,2021-10-22 00:00,SK5 6QQ,T,N,F,10,2021,10,SK5
31210,{D4D42645-A721-27F6-E053-6C04A8C0A572},545000,2021-06-30 00:00,M33 5EE,S,N,F,49,2021,6,M33
31211,{D4D42645-A72C-27F6-E053-6C04A8C0A572},215000,2021-06-25 00:00,SK4 3NE,F,N,L,"THE CEDARS, 20",2021,6,SK4
31212,{D4D42645-A72F-27F6-E053-6C04A8C0A572},465000,2021-09-30 00:00,SK7 6PB,S,N,F,1,2021,9,SK7
31213,{D4D42645-A735-27F6-E053-6C04A8C0A572},390000,2021-09-23 00:00,SK7 6NZ,D,N,F,28,2021,9,SK7
31214,{D4D42645-A73B-27F6-E053-6C04A8C0A572},170000,2021-08-27 00:00,SK7 1JG,F,N,L,24,2021,8,SK7
31215,{D4D42645-A939-27F6-E053-6C04A8C0A572},510000,2021-06-24 00:00,SK8 7NR,D,N,F,22,2021,6,SK8
31216,{D4D42645-A941-27F6-E053-6C04A8C0A572},345000,2021-07-09 00:00,SK7 6BN,S,N,F,92,2021,7,SK7
31217,{D4D42645-A945-27F6-E053-6C04A8C0A572},280500,2021-06-25 00:00,M21 7WF,T,N,F,5,2021,6,M21
31218,{D4D42645-A948-27F6-E053-6C04A8C0A572},260000,2021-06-29 00:00,M33 3AH,T,N,F,18,2021,6,M33
31219,{D4D42645-A94A-27F6-E053-6C04A8C0A572},397500,2021-11-12 00:00,WA15 6JY,S,N,F,27,2021,11,WA15
31220,{D4D42645-A94E-27F6-E053-6C04A8C0A572},352000,2021-11-18 00:00,SK8 7NP,S,N,F,32,2021,11,SK8
31221,{D4D42645-A953-27F6-E053-6C04A8C0A572},510000,2021-02-24 00:00,SK7 2AJ,D,N,F,8,2021,2,SK7
31222,{D4D42645-A959-27F6-E053-6C04A8C0A572},348000,2021-06-28 00:00,WA14 4UH,S,N,F,1,2021,6,WA14
31223,{D4D42645-A95B-27F6-E053-6C04A8C0A572},300000,2021-11-08 00:00,M33 5WP,S,N,F,32,2021,11,M33
31224,{D4D42645-A95C-27F6-E053-6C04A8C0A572},1550000,2021-12-02 00:00,WA14 4BT,D,N,F,11,2021,12,WA14
31225,{D4D42645-AB5F-27F6-E053-6C04A8C0A572},385000,2021-11-05 00:00,M21 7DP,D,N,L,7,2021,11,M21
31226,{D4D42645-AB66-27F6-E053-6C04A8C0A572},165000,2021-10-01 00:00,M21 8AU,F,N,L,433A,2021,10,M21
31227,{D4D42645-AB69-27F6-E053-6C04A8C0A572},325000,2021-08-19 00:00,M33 5PW,T,N,F,10,2021,8,M33
31228,{D4D42645-AB6A-27F6-E053-6C04A8C0A572},281500,2021-04-01 00:00,SK7 6DN,S,N,F,19,2021,4,SK7
31229,{D4D42645-AB6D-27F6-E053-6C04A8C0A572},425000,2021-09-23 00:00,SK4 3JZ,S,N,F,17,2021,9,SK4
31230,{D4D42645-AB70-27F6-E053-6C04A8C0A572},262000,2021-09-09 00:00,WA14 1HY,F,N,L,"GASKELL HOUSE, 54",2021,9,WA14
31231,{D4D42645-AB71-27F6-E053-6C04A8C0A572},603000,2021-09-24 00:00,SK8 7NH,S,N,F,180,2021,9,SK8
31232,{D4D42645-AB75-27F6-E053-6C04A8C0A572},265000,2021-08-20 00:00,M21 7PE,T,N,F,23,2021,8,M21
31233,{D4D42645-AB76-27F6-E053-6C04A8C0A572},475000,2021-06-24 00:00,M33 6JS,D,N,F,5,2021,6,M33
31234,{D4D42645-AB7D-27F6-E053-6C04A8C0A572},560000,2021-06-22 00:00,WA15 6NT,D,N,F,106A,2021,6,WA15
31235,{D4D42645-AB7E-27F6-E053-6C04A8C0A572},215000,2021-12-13 00:00,SK3 8ED,T,N,L,9,2021,12,SK3
31236,{DBA933F9-0CAC-669D-E053-6B04A8C0AD56},551000,2021-11-19 00:00,SK2 6EU,S,N,F,59,2021,11,SK2
31237,{DBA933F9-0CAD-669D-E053-6B04A8C0AD56},195000,2021-10-29 00:00,WA16 0BE,F,N,L,ASH COURT,2021,10,WA16
31238,{DBA933F9-0CC2-669D-E053-6B04A8C0AD56},846440,2021-10-15 00:00,SK9 5NG,S,N,F,80,2021,10,SK9
31239,{DBA933F9-0CC6-669D-E053-6B04A8C0AD56},375000,2021-12-17 00:00,SK12 1PU,D,N,F,17,2021,12,SK12
31240,{DBA933F9-0CCA-669D-E053-6B04A8C0AD56},395000,2021-12-17 00:00,WA16 0NJ,S,N,F,9,2021,12,WA16
31241,{DBA933F9-0CCB-669D-E053-6B04A8C0AD56},165000,2021-10-22 00:00,SK12 2PY,T,N,L,250,2021,10,SK12
31242,{DBA933F9-1021-669D-E053-6B04A8C0AD56},740000,2021-09-30 00:00,WA16 9QD,D,N,F,FRONLLAN,2021,9,WA16
31243,{DBA933F9-102A-669D-E053-6B04A8C0AD56},399950,2021-12-20 00:00,SK9 6AN,S,N,L,7,2021,12,SK9
31244,{DBA933F9-102D-669D-E053-6B04A8C0AD56},60000,2021-03-19 00:00,WA16 8ZN,T,N,L,ST. JOHNS VALE,2021,3,WA16
31245,{DBA933F9-103D-669D-E053-6B04A8C0AD56},325000,2021-10-29 00:00,SK9 2GA,T,N,L,51,2021,10,SK9
31246,{D4D42645-A30C-27F6-E053-6C04A8C0A572},210000,2021-11-15 00:00,SK15 3HW,S,N,L,70,2021,11,SK15
31247,{D4D42645-A30F-27F6-E053-6C04A8C0A572},381000,2021-06-29 00:00,WA15 6SH,S,N,L,11A,2021,6,WA15
31248,{D4D42645-A312-27F6-E053-6C04A8C0A572},715000,2021-06-29 00:00,WA15 7NL,D,N,F,1,2021,6,WA15
31249,{D4D42645-A319-27F6-E053-6C04A8C0A572},194000,2021-08-24 00:00,SK7 4AE,T,N,F,62,2021,8,SK7
31250,{D4D42645-A31D-27F6-E053-6C04A8C0A572},440000,2021-06-30 00:00,M33 2HT,S,N,F,69,2021,6,M33
31251,{D4D42645-A31F-27F6-E053-6C04A8C0A572},360000,2021-06-30 00:00,M33 2NE,S,N,F,114,2021,6,M33
31252,{D4D42645-A51C-27F6-E053-6C04A8C0A572},245000,2021-06-18 00:00,SK6 1RG,S,N,F,1,2021,6,SK6
31253,{D4D42645-A51D-27F6-E053-6C04A8C0A572},1800000,2021-11-15 00:00,WA14 2DW,D,N,F,36,2021,11,WA14
31254,{D4D42645-A51E-27F6-E053-6C04A8C0A572},255000,2021-11-24 00:00,SK6 7PY,S,N,F,47,2021,11,SK6
31255,{D4D42645-A51F-27F6-E053-6C04A8C0A572},387500,2021-09-29 00:00,SK6 6JH,D,N,F,33,2021,9,SK6
31256,{D4D42645-A527-27F6-E053-6C04A8C0A572},208000,2021-06-25 00:00,SK5 6YP,S,N,F,309,2021,6,SK5
31257,{D4D42645-A52D-27F6-E053-6C04A8C0A572},245000,2021-07-01 00:00,SK4 3AS,D,N,L,553,2021,7,SK4
31258,{D4D42645-A52E-27F6-E053-6C04A8C0A572},365000,2021-06-11 00:00,M21 8BJ,S,N,L,1,2021,6,M21
31259,{D4D42645-A52F-27F6-E053-6C04A8C0A572},375000,2021-06-29 00:00,WA14 5HZ,S,N,L,403,2021,6,WA14
31260,{D4D42645-A531-27F6-E053-6C04A8C0A572},130000,2021-09-29 00:00,SK1 4EQ,T,N,L,75,2021,9,SK1
31261,{D4D42645-A536-27F6-E053-6C04A8C0A572},435000,2021-06-29 00:00,M33 3PQ,S,N,F,9,2021,6,M33
31262,{D4D42645-A538-27F6-E053-6C04A8C0A572},310000,2021-07-16 00:00,M21 8BJ,T,N,L,19,2021,7,M21
31263,{D4D42645-A539-27F6-E053-6C04A8C0A572},232000,2021-08-26 00:00,M20 4UJ,S,N,F,80,2021,8,M20
31264,{D4D42645-A73C-27F6-E053-6C04A8C0A572},185000,2021-12-07 00:00,SK7 3NB,F,N,L,CHATSWORTH MANOR,2021,12,SK7
31265,{D4D42645-A73F-27F6-E053-6C04A8C0A572},250000,2021-10-29 00:00,SK4 5HU,T,N,F,21,2021,10,SK4
31266,{D4D42645-A749-27F6-E053-6C04A8C0A572},425000,2021-09-30 00:00,SK7 2ED,D,N,F,146,2021,9,SK7
31267,{D4D42645-A74E-27F6-E053-6C04A8C0A572},375000,2021-06-08 00:00,SK6 8EY,D,N,F,2,2021,6,SK6
31268,{D4D42645-A75D-27F6-E053-6C04A8C0A572},410000,2021-11-15 00:00,SK8 3LE,D,N,L,29,2021,11,SK8
31269,{D4D42645-A95F-27F6-E053-6C04A8C0A572},405000,2021-09-29 00:00,SK8 3DL,S,N,F,19,2021,9,SK8
31270,{D4D42645-A960-27F6-E053-6C04A8C0A572},475000,2021-12-07 00:00,SK8 7DZ,D,N,L,12,2021,12,SK8
31271,{D4D42645-A966-27F6-E053-6C04A8C0A572},252500,2021-06-28 00:00,SK2 6DQ,S,N,L,97,2021,6,SK2
31272,{D4D42645-A977-27F6-E053-6C04A8C0A572},270000,2021-03-09 00:00,SK4 2EB,S,N,F,26,2021,3,SK4
31273,{D4D42645-A97E-27F6-E053-6C04A8C0A572},490500,2021-11-29 00:00,SK8 4JS,D,N,F,2,2021,11,SK8
31274,{D4D42645-AB7F-27F6-E053-6C04A8C0A572},301500,2021-12-10 00:00,M33 7TX,S,N,L,56,2021,12,M33
31275,{D4D42645-AB80-27F6-E053-6C04A8C0A572},257500,2021-06-11 00:00,SK2 5DR,S,N,F,56,2021,6,SK2
31276,{D4D42645-AB81-27F6-E053-6C04A8C0A572},485000,2021-08-06 00:00,WA15 8WE,T,N,F,27,2021,8,WA15
31277,{D4D42645-AB87-27F6-E053-6C04A8C0A572},850000,2021-06-11 00:00,WA15 0ES,D,N,F,98,2021,6,WA15
31278,{D4D42645-AB89-27F6-E053-6C04A8C0A572},220000,2021-11-03 00:00,SK6 6DS,T,N,F,26,2021,11,SK6
31279,{D4D42645-AB8C-27F6-E053-6C04A8C0A572},195000,2021-11-12 00:00,M21 7AY,F,N,L,"FIELDEN COURT, 245",2021,11,M21
31280,{D4D42645-AB8E-27F6-E053-6C04A8C0A572},215000,2021-09-24 00:00,SK7 1PE,S,N,F,2,2021,9,SK7
31281,{D4D42645-AB91-27F6-E053-6C04A8C0A572},45000,2021-12-03 00:00,SK8 4JD,F,N,L,GUARDIAN LODGE,2021,12,SK8
31282,{D4D42645-AB97-27F6-E053-6C04A8C0A572},125000,2021-07-13 00:00,SK2 5SN,F,N,L,10,2021,7,SK2
31283,{D4D42645-AB98-27F6-E053-6C04A8C0A572},225000,2021-06-30 00:00,SK6 4HA,S,N,F,28,2021,6,SK6
31284,{D4D42645-AB9B-27F6-E053-6C04A8C0A572},210000,2021-06-30 00:00,M20 3ZA,F,N,L,116 - 118,2021,6,M20
31285,{D4D42645-AB9E-27F6-E053-6C04A8C0A572},270000,2021-06-04 00:00,SK8 7BN,S,N,F,2D,2021,6,SK8
31286,{DBA933F9-0CDB-669D-E053-6B04A8C0AD56},324000,2021-09-30 00:00,WA13 9PJ,S,N,L,43,2021,9,WA13
31287,{DBA933F9-0D05-669D-E053-6B04A8C0AD56},270000,2021-09-29 00:00,WA16 6RQ,T,N,F,9,2021,9,WA16
31288,{DBA933F9-104C-669D-E053-6B04A8C0AD56},180000,2021-08-27 00:00,SK1 4HU,T,N,F,16,2021,8,SK1
31289,{DBA933F9-1064-669D-E053-6B04A8C0AD56},547000,2021-09-17 00:00,SK9 7LZ,S,N,F,3,2021,9,SK9
31290,{DBA933F9-106E-669D-E053-6B04A8C0AD56},310000,2021-10-21 00:00,WA16 7FA,T,N,F,20,2021,10,WA16
31291,{DBA933F9-1070-669D-E053-6B04A8C0AD56},346500,2021-11-05 00:00,SK2 6DT,T,N,F,9,2021,11,SK2
31292,{DBA933F9-1074-669D-E053-6B04A8C0AD56},166000,2021-09-21 00:00,WA13 0DW,F,N,L,THE LIMES,2021,9,WA13
31293,{D4D42645-A323-27F6-E053-6C04A8C0A572},160000,2021-03-31 00:00,SK7 2HS,F,N,L,"PINE LODGE, 41",2021,3,SK7
31294,{D4D42645-A325-27F6-E053-6C04A8C0A572},200000,2021-11-11 00:00,M33 7TJ,T,N,F,23,2021,11,M33
31295,{D4D42645-A326-27F6-E053-6C04A8C0A572},800000,2021-10-15 00:00,M33 4FJ,S,N,F,359,2021,10,M33
31296,{D4D42645-A328-27F6-E053-6C04A8C0A572},235000,2021-11-25 00:00,SK5 6XW,T,N,F,36,2021,11,SK5
31297,{D4D42645-A32D-27F6-E053-6C04A8C0A572},462500,2021-06-18 00:00,SK7 2HW,D,N,L,3,2021,6,SK7
31298,{D4D42645-A32E-27F6-E053-6C04A8C0A572},228000,2021-10-27 00:00,M20 2SW,T,N,F,7,2021,10,M20
31299,{D4D42645-A331-27F6-E053-6C04A8C0A572},599950,2021-03-09 00:00,M21 0AY,T,N,F,15,2021,3,M21
31300,{D4D42645-A332-27F6-E053-6C04A8C0A572},125000,2021-11-12 00:00,SK15 2JU,T,N,F,10,2021,11,SK15
31301,{D4D42645-A336-27F6-E053-6C04A8C0A572},300000,2021-09-28 00:00,SK8 6SH,D,N,F,1,2021,9,SK8
31302,{D4D42645-A338-27F6-E053-6C04A8C0A572},275000,2021-11-19 00:00,SK8 5NY,S,N,F,32,2021,11,SK8
31303,{D4D42645-A33A-27F6-E053-6C04A8C0A572},591500,2021-09-17 00:00,SK8 6EU,D,N,F,17,2021,9,SK8
31304,{D4D42645-A33C-27F6-E053-6C04A8C0A572},375000,2021-11-29 00:00,SK6 7HP,S,N,L,36,2021,11,SK6
31305,{D4D42645-A340-27F6-E053-6C04A8C0A572},217000,2021-06-25 00:00,SK6 2EZ,S,N,F,6,2021,6,SK6
31306,{D4D42645-A342-27F6-E053-6C04A8C0A572},850000,2021-11-23 00:00,WA15 6QS,D,N,F,192,2021,11,WA15
31307,{D4D42645-A53E-27F6-E053-6C04A8C0A572},325000,2021-03-18 00:00,M33 7EH,S,N,F,3,2021,3,M33
31308,{D4D42645-A53F-27F6-E053-6C04A8C0A572},275000,2021-12-10 00:00,SK15 2NW,S,N,F,21,2021,12,SK15
31309,{D4D42645-A54B-27F6-E053-6C04A8C0A572},377000,2021-06-24 00:00,SK4 4JH,S,N,F,85,2021,6,SK4
31310,{D4D42645-A550-27F6-E053-6C04A8C0A572},760000,2021-06-24 00:00,SK7 2AB,D,N,F,101,2021,6,SK7
31311,{D4D42645-A552-27F6-E053-6C04A8C0A572},712000,2021-09-24 00:00,SK3 8TR,D,N,F,252,2021,9,SK3
31312,{D4D42645-A760-27F6-E053-6C04A8C0A572},435000,2021-05-27 00:00,SK6 6LT,D,N,F,16,2021,5,SK6
31313,{D4D42645-A761-27F6-E053-6C04A8C0A572},360000,2021-11-12 00:00,M20 4AT,S,N,F,8,2021,11,M20
31314,{D4D42645-A762-27F6-E053-6C04A8C0A572},75000,2021-11-03 00:00,M33 4LT,F,N,L,WOODHEY COURT,2021,11,M33
31315,{D4D42645-A765-27F6-E053-6C04A8C0A572},275000,2021-09-29 00:00,M33 2SL,T,N,F,3,2021,9,M33
31316,{D4D42645-A769-27F6-E053-6C04A8C0A572},150000,2021-08-26 00:00,SK3 9LN,T,N,F,174,2021,8,SK3
31317,{D4D42645-A76F-27F6-E053-6C04A8C0A572},268000,2021-11-30 00:00,M33 2XB,T,N,F,7,2021,11,M33
31318,{D4D42645-A772-27F6-E053-6C04A8C0A572},169000,2021-12-10 00:00,WA15 9JF,F,N,L,ST ANDREWS COURT,2021,12,WA15
31319,{D4D42645-A776-27F6-E053-6C04A8C0A572},985000,2021-09-17 00:00,SK6 6PD,D,N,F,6,2021,9,SK6
31320,{D4D42645-A77C-27F6-E053-6C04A8C0A572},267500,2021-02-05 00:00,SK3 0WD,D,N,F,115,2021,2,SK3
31321,{D4D42645-A77E-27F6-E053-6C04A8C0A572},281000,2021-10-29 00:00,M33 2RS,T,N,F,6,2021,10,M33
31322,{D4D42645-A98A-27F6-E053-6C04A8C0A572},375000,2021-10-19 00:00,M33 2AU,T,N,F,25,2021,10,M33
31323,{D4D42645-A98B-27F6-E053-6C04A8C0A572},630000,2021-08-20 00:00,WA14 2TE,F,N,L,HEATHFIELD,2021,8,WA14
31324,{D4D42645-A98E-27F6-E053-6C04A8C0A572},485000,2021-06-30 00:00,SK15 2SG,D,N,F,7,2021,6,SK15
31325,{D4D42645-A992-27F6-E053-6C04A8C0A572},52000,2021-08-20 00:00,SK8 4JD,F,N,L,GUARDIAN LODGE,2021,8,SK8
31326,{D4D42645-A99B-27F6-E053-6C04A8C0A572},179950,2021-10-22 00:00,WA15 8FG,F,N,L,28,2021,10,WA15
31327,{D4D42645-ABA0-27F6-E053-6C04A8C0A572},280000,2021-11-12 00:00,SK2 5SJ,S,N,L,23,2021,11,SK2
31328,{D4D42645-ABA1-27F6-E053-6C04A8C0A572},580000,2021-12-17 00:00,SK8 7NP,D,N,F,1A,2021,12,SK8
31329,{D4D42645-ABB5-27F6-E053-6C04A8C0A572},1450000,2021-06-25 00:00,SK7 3EL,D,N,F,16,2021,6,SK7
31330,{D4D42645-ABB7-27F6-E053-6C04A8C0A572},365000,2021-10-29 00:00,M33 2JA,S,N,F,12,2021,10,M33
31331,{D4D42645-ABBA-27F6-E053-6C04A8C0A572},447500,2021-11-01 00:00,M33 3PQ,S,N,F,30,2021,11,M33
31332,{D4D42645-ABBB-27F6-E053-6C04A8C0A572},770000,2021-03-11 00:00,WA15 9HJ,T,N,F,124,2021,3,WA15
31333,{D4D42645-A344-27F6-E053-6C04A8C0A572},219000,2021-10-11 00:00,SK8 1PN,T,N,L,26,2021,10,SK8
31334,{D4D42645-A349-27F6-E053-6C04A8C0A572},338000,2021-11-26 00:00,SK2 5JH,T,N,F,8,2021,11,SK2
31335,{D4D42645-A34B-27F6-E053-6C04A8C0A572},210000,2021-09-03 00:00,SK8 3UP,S,N,F,19,2021,9,SK8
31336,{D4D42645-A353-27F6-E053-6C04A8C0A572},461000,2021-09-30 00:00,WA15 7BQ,D,N,F,2,2021,9,WA15
31337,{D4D42645-A354-27F6-E053-6C04A8C0A572},1680000,2021-12-13 00:00,WA15 0DJ,D,N,F,HAWLEY HOUSE,2021,12,WA15
31338,{D4D42645-A35E-27F6-E053-6C04A8C0A572},150000,2021-08-31 00:00,SK15 2NZ,T,N,F,34,2021,8,SK15
31339,{D4D42645-A360-27F6-E053-6C04A8C0A572},132680,2021-10-08 00:00,M33 4NR,F,N,L,7,2021,10,M33
31340,{D4D42645-A362-27F6-E053-6C04A8C0A572},340000,2021-06-30 00:00,M33 5ND,T,N,F,54,2021,6,M33
31341,{D4D42645-A564-27F6-E053-6C04A8C0A572},1031000,2021-11-04 00:00,WA15 9DR,S,N,F,19,2021,11,WA15
31342,{D4D42645-A566-27F6-E053-6C04A8C0A572},297500,2021-06-24 00:00,WA14 4JR,T,N,F,17,2021,6,WA14
31343,{D4D42645-A56A-27F6-E053-6C04A8C0A572},410000,2021-12-07 00:00,M33 2NJ,S,N,F,31,2021,12,M33
31344,{D4D42645-A570-27F6-E053-6C04A8C0A572},450000,2021-06-25 00:00,WA15 6JX,S,N,L,12,2021,6,WA15
31345,{D4D42645-A572-27F6-E053-6C04A8C0A572},217000,2021-06-25 00:00,M33 3LG,T,N,F,39,2021,6,M33
31346,{D4D42645-A574-27F6-E053-6C04A8C0A572},550000,2021-06-30 00:00,SK6 5QE,D,N,F,4,2021,6,SK6
31347,{D4D42645-A577-27F6-E053-6C04A8C0A572},135000,2021-05-18 00:00,SK3 9AR,F,N,F,85B,2021,5,SK3
31348,{D4D42645-A57B-27F6-E053-6C04A8C0A572},225000,2021-09-02 00:00,SK6 4DB,F,N,L,79,2021,9,SK6
31349,{D4D42645-A57C-27F6-E053-6C04A8C0A572},143000,2021-09-30 00:00,SK8 6AX,T,N,L,84,2021,9,SK8
31350,{D4D42645-A780-27F6-E053-6C04A8C0A572},575000,2021-06-29 00:00,SK7 1BH,S,N,F,3,2021,6,SK7
31351,{D4D42645-A783-27F6-E053-6C04A8C0A572},230000,2021-12-03 00:00,SK3 8RD,S,N,F,5,2021,12,SK3
31352,{D4D42645-A785-27F6-E053-6C04A8C0A572},102000,2021-09-02 00:00,SK4 4NL,F,N,L,"TATTON COURT, 35",2021,9,SK4
31353,{D4D42645-A787-27F6-E053-6C04A8C0A572},335000,2021-10-18 00:00,M20 6JR,T,N,F,10,2021,10,M20
31354,{D4D42645-A792-27F6-E053-6C04A8C0A572},326000,2021-05-06 00:00,WA14 4ET,T,N,F,61,2021,5,WA14
31355,{D4D42645-A796-27F6-E053-6C04A8C0A572},201000,2021-02-15 00:00,SK8 6DA,D,N,F,9,2021,2,SK8
31356,{D4D42645-A79A-27F6-E053-6C04A8C0A572},496500,2021-11-19 00:00,M20 5WF,S,N,F,61,2021,11,M20
31357,{D4D42645-A79F-27F6-E053-6C04A8C0A572},315000,2021-06-28 00:00,SK8 4BU,S,N,F,70,2021,6,SK8
31358,{D4D42645-A9A3-27F6-E053-6C04A8C0A572},164000,2021-05-28 00:00,SK1 4JG,T,N,F,194,2021,5,SK1
31359,{D4D42645-A9A7-27F6-E053-6C04A8C0A572},448000,2021-11-23 00:00,SK8 5EH,S,N,F,3,2021,11,SK8
31360,{D4D42645-A9AF-27F6-E053-6C04A8C0A572},565000,2021-06-28 00:00,SK8 7NR,D,N,F,8,2021,6,SK8
31361,{D4D42645-A9B0-27F6-E053-6C04A8C0A572},330000,2021-06-28 00:00,SK15 2QD,S,N,L,25,2021,6,SK15
31362,{D4D42645-A9BB-27F6-E053-6C04A8C0A572},645000,2021-02-25 00:00,WA15 9AB,T,N,F,40,2021,2,WA15
